Zaman,SuSeviyesi,Yangin,Pompa
2025-12-16 06:16:52,33.83,0,0
2025-12-16 06:17:52,33.77,0,0
2025-12-16 06:18:52,33.75,0,0
2025-12-16 06:19:52,33.79,0,0
2025-12-16 06:20:52,33.74,0,0
2025-12-16 06:21:52,33.74,0,0
2025-12-16 06:22:52,33.68,0,0
2025-12-16 06:23:52,33.61,0,0
2025-12-16 06:24:52,33.55,0,0
2025-12-16 06:25:52,33.58,0,0
2025-12-16 06:26:52,33.49,0,0
2025-12-16 06:27:52,33.4,0,0
2025-12-16 06:28:52,33.32,0,0
2025-12-16 06:29:52,33.36,0,0
2025-12-16 06:30:52,33.35,0,0
2025-12-16 06:31:52,33.4,0,0
2025-12-16 06:32:52,33.35,0,0
2025-12-16 06:33:52,33.37,0,0
2025-12-16 06:34:52,33.38,0,0
2025-12-16 06:35:52,33.34,0,0
2025-12-16 06:36:52,33.36,0,0
2025-12-16 06:37:52,33.3,0,0
2025-12-16 06:38:52,33.21,0,0
2025-12-16 06:39:52,33.15,0,0
2025-12-16 06:40:52,33.12,0,0
2025-12-16 06:41:52,33.05,0,0
2025-12-16 06:42:52,32.95,0,0
2025-12-16 06:43:52,32.99,0,0
2025-12-16 06:44:52,32.99,0,0
2025-12-16 06:45:52,32.96,0,0
2025-12-16 06:46:52,32.96,0,0
2025-12-16 06:47:52,32.9,0,0
2025-12-16 06:48:52,32.9,0,0
2025-12-16 06:49:52,32.88,0,0
2025-12-16 06:50:52,32.9,0,0
2025-12-16 06:51:52,32.92,0,0
2025-12-16 06:52:52,32.84,0,0
2025-12-16 06:53:52,32.75,0,0
2025-12-16 06:54:52,32.68,0,0
2025-12-16 06:55:52,32.62,0,0
2025-12-16 06:56:52,32.53,0,0
2025-12-16 06:57:52,32.45,0,0
2025-12-16 06:58:52,32.47,0,0
2025-12-16 06:59:52,32.42,0,0
2025-12-16 07:00:52,32.35,0,0
2025-12-16 07:01:52,32.33,0,0
2025-12-16 07:02:52,32.31,0,0
2025-12-16 07:03:52,32.21,0,0
2025-12-16 07:04:52,32.24,0,0
2025-12-16 07:05:52,32.2,0,0
2025-12-16 07:06:52,32.14,0,0
2025-12-16 07:07:52,32.07,0,0
2025-12-16 07:08:52,31.99,0,0
2025-12-16 07:09:52,31.91,0,0
2025-12-16 07:10:52,31.9,0,0
2025-12-16 07:11:52,31.94,0,0
2025-12-16 07:12:52,31.97,0,0
2025-12-16 07:13:52,31.95,0,0
2025-12-16 07:14:52,31.99,0,0
2025-12-16 07:15:52,32.03,0,0
2025-12-16 07:16:52,31.97,0,0
2025-12-16 07:17:52,31.9,0,0
2025-12-16 07:18:52,31.89,0,0
2025-12-16 07:19:52,31.94,0,0
2025-12-16 07:20:52,31.86,0,0
2025-12-16 07:21:52,31.89,0,0
2025-12-16 07:22:52,31.91,0,0
2025-12-16 07:23:52,31.84,0,0
2025-12-16 07:24:52,31.86,0,0
2025-12-16 07:25:52,31.83,0,0
2025-12-16 07:26:52,31.84,0,0
2025-12-16 07:27:52,31.88,0,0
2025-12-16 07:28:52,31.87,0,0
2025-12-16 07:29:52,31.89,0,0
2025-12-16 07:30:52,31.9,0,0
2025-12-16 07:31:52,31.81,0,0
2025-12-16 07:32:52,31.83,0,0
2025-12-16 07:33:52,31.78,0,0
2025-12-16 07:34:52,31.8,0,0
2025-12-16 07:35:52,31.79,0,0
2025-12-16 07:36:52,31.82,0,0
2025-12-16 07:37:52,31.8,0,0
2025-12-16 07:38:52,31.78,0,0
2025-12-16 07:39:52,31.74,0,0
2025-12-16 07:40:52,31.77,0,0
2025-12-16 07:41:52,31.77,0,0
2025-12-16 07:42:52,31.81,0,0
2025-12-16 07:43:52,31.84,0,0
2025-12-16 07:44:52,31.77,0,0
2025-12-16 07:45:52,31.71,0,0
2025-12-16 07:46:52,31.66,0,0
2025-12-16 07:47:52,31.57,0,0
2025-12-16 07:48:52,31.51,0,0
2025-12-16 07:49:52,31.45,0,0
2025-12-16 07:50:52,31.48,0,0
2025-12-16 07:51:52,31.44,0,0
2025-12-16 07:52:52,31.48,0,0
2025-12-16 07:53:52,31.41,0,0
2025-12-16 07:54:52,31.33,0,0
2025-12-16 07:55:52,31.3,0,0
2025-12-16 07:56:52,31.34,0,0
2025-12-16 07:57:52,31.31,0,0
2025-12-16 07:58:52,31.35,0,0
2025-12-16 07:59:52,31.3,0,0
2025-12-16 08:00:52,31.33,0,0
2025-12-16 08:01:52,31.28,0,0
2025-12-16 08:02:52,31.33,0,0
2025-12-16 08:03:52,31.04,0,0
2025-12-16 08:04:52,30.83,0,0
2025-12-16 08:05:52,30.67,0,0
2025-12-16 08:06:52,30.18,0,0
2025-12-16 08:07:52,30.02,0,0
2025-12-16 08:08:52,29.65,0,0
2025-12-16 08:09:52,29.27,0,0
2025-12-16 08:10:52,29.26,0,0
2025-12-16 08:11:52,29.18,0,0
2025-12-16 08:12:52,28.75,0,0
2025-12-16 08:13:52,28.46,0,0
2025-12-16 08:14:52,28.12,0,0
2025-12-16 08:15:52,27.73,0,0
2025-12-16 08:16:52,27.48,0,0
2025-12-16 08:17:52,27.14,0,0
2025-12-16 08:18:52,26.93,0,0
2025-12-16 08:19:52,26.86,0,0
2025-12-16 08:20:52,26.89,0,0
2025-12-16 08:21:52,26.42,0,0
2025-12-16 08:22:52,26.35,0,0
2025-12-16 08:23:52,26.22,0,0
2025-12-16 08:24:52,25.9,0,0
2025-12-16 08:25:52,25.46,0,0
2025-12-16 08:26:52,25.01,0,0
2025-12-16 08:27:52,24.89,0,0
2025-12-16 08:28:52,24.75,0,0
2025-12-16 08:29:52,24.75,0,0
2025-12-16 08:30:52,24.37,0,0
2025-12-16 08:31:52,24.04,0,0
2025-12-16 08:32:52,24.11,0,0
2025-12-16 08:33:52,23.75,0,0
2025-12-16 08:34:52,23.34,0,0
2025-12-16 08:35:52,23.29,0,0
2025-12-16 08:36:52,23.25,0,0
2025-12-16 08:37:52,23.3,0,0
2025-12-16 08:38:52,23.34,0,0
2025-12-16 08:39:52,23.3,0,0
2025-12-16 08:40:52,23.07,0,0
2025-12-16 08:41:52,23.02,0,0
2025-12-16 08:42:52,22.57,0,0
2025-12-16 08:43:52,22.38,0,0
2025-12-16 08:44:52,22.27,0,0
2025-12-16 08:45:52,21.98,0,0
2025-12-16 08:46:52,21.85,0,0
2025-12-16 08:47:52,21.58,0,0
2025-12-16 08:48:52,21.44,0,0
2025-12-16 08:49:52,20.99,0,0
2025-12-16 08:50:52,20.92,0,0
2025-12-16 08:51:52,21.0,0,0
2025-12-16 08:52:52,20.83,0,0
2025-12-16 08:53:52,20.7,0,0
2025-12-16 08:54:52,20.53,0,0
2025-12-16 08:55:52,20.04,0,0
2025-12-16 08:56:52,20.09,0,0
2025-12-16 08:57:52,20.18,0,0
2025-12-16 08:58:52,19.91,0,0
2025-12-16 08:59:52,19.43,0,0
2025-12-16 09:00:52,18.96,0,0
2025-12-16 09:01:52,18.63,0,0
2025-12-16 09:02:52,18.51,0,0
2025-12-16 09:03:52,18.17,0,0
2025-12-16 09:04:52,18.06,0,0
2025-12-16 09:05:52,17.74,0,0
2025-12-16 09:06:52,17.84,0,0
2025-12-16 09:07:52,17.93,0,0
2025-12-16 09:08:52,17.61,0,0
2025-12-16 09:09:52,17.21,0,0
2025-12-16 09:10:52,17.27,0,0
2025-12-16 09:11:52,17.04,0,0
2025-12-16 09:12:52,17.06,0,0
2025-12-16 09:13:52,16.67,0,0
2025-12-16 09:14:52,16.61,0,0
2025-12-16 09:15:52,16.44,0,0
2025-12-16 09:16:52,15.96,0,0
2025-12-16 09:17:52,16.04,0,0
2025-12-16 09:18:52,15.93,0,0
2025-12-16 09:19:52,15.91,0,0
2025-12-16 09:20:52,15.96,0,0
2025-12-16 09:21:52,15.51,0,0
2025-12-16 09:22:52,15.39,0,0
2025-12-16 09:23:52,15.36,0,0
2025-12-16 09:24:52,15.09,0,0
2025-12-16 09:25:52,14.66,0,0
2025-12-16 09:26:52,14.42,0,0
2025-12-16 09:27:52,14.11,0,0
2025-12-16 09:28:52,13.79,0,0
2025-12-16 09:29:52,13.87,0,0
2025-12-16 09:30:52,13.55,0,0
2025-12-16 09:31:52,13.3,0,0
2025-12-16 09:32:52,13.09,0,0
2025-12-16 09:33:52,13.16,0,0
2025-12-16 09:34:52,12.67,0,0
2025-12-16 09:35:52,12.64,0,0
2025-12-16 09:36:52,12.26,0,0
2025-12-16 09:37:52,11.8,0,0
2025-12-16 09:38:52,11.42,0,0
2025-12-16 09:39:52,11.19,0,0
2025-12-16 09:40:52,11.2,0,0
2025-12-16 09:41:52,11.22,0,0
2025-12-16 09:42:52,11.24,0,0
2025-12-16 09:43:52,10.92,0,0
2025-12-16 09:44:52,10.66,0,0
2025-12-16 09:45:52,10.18,0,0
2025-12-16 09:46:52,90.0,0,0
2025-12-16 09:47:52,89.81,0,0
2025-12-16 09:48:52,89.73,0,0
2025-12-16 09:49:52,89.24,0,0
2025-12-16 09:50:52,89.29,0,0
2025-12-16 09:51:52,89.35,0,0
2025-12-16 09:52:52,89.07,0,0
2025-12-16 09:53:52,88.82,0,0
2025-12-16 09:54:52,88.76,0,0
2025-12-16 09:55:52,88.29,0,0
2025-12-16 09:56:52,88.18,0,0
2025-12-16 09:57:52,88.12,0,0
2025-12-16 09:58:52,87.93,0,0
2025-12-16 09:59:52,87.66,0,0
2025-12-16 10:00:52,87.5,0,0
2025-12-16 10:01:52,87.43,0,0
2025-12-16 10:02:52,87.38,0,0
2025-12-16 10:03:52,87.02,0,0
2025-12-16 10:04:52,86.74,0,0
2025-12-16 10:05:52,86.83,0,0
2025-12-16 10:06:52,86.88,0,0
2025-12-16 10:07:52,86.46,0,0
2025-12-16 10:08:52,86.43,0,0
2025-12-16 10:09:52,86.23,0,0
2025-12-16 10:10:52,86.21,0,0
2025-12-16 10:11:52,86.03,0,0
2025-12-16 10:12:52,85.95,0,0
2025-12-16 10:13:52,85.51,0,0
2025-12-16 10:14:52,85.37,0,0
2025-12-16 10:15:52,85.09,0,0
2025-12-16 10:16:52,85.04,0,0
2025-12-16 10:17:52,84.59,0,0
2025-12-16 10:18:52,84.5,0,0
2025-12-16 10:19:52,84.28,0,0
2025-12-16 10:20:52,83.82,0,0
2025-12-16 10:21:52,83.33,0,0
2025-12-16 10:22:52,83.14,0,0
2025-12-16 10:23:52,82.97,0,0
2025-12-16 10:24:52,82.92,0,0
2025-12-16 10:25:52,82.61,0,0
2025-12-16 10:26:52,82.14,0,0
2025-12-16 10:27:52,81.65,0,0
2025-12-16 10:28:52,81.31,0,0
2025-12-16 10:29:52,80.85,0,0
2025-12-16 10:30:52,80.67,0,0
2025-12-16 10:31:52,80.34,0,0
2025-12-16 10:32:52,79.99,0,0
2025-12-16 10:33:52,80.03,0,0
2025-12-16 10:34:52,79.97,0,0
2025-12-16 10:35:52,79.87,0,0
2025-12-16 10:36:52,79.69,0,0
2025-12-16 10:37:52,79.55,0,0
2025-12-16 10:38:52,79.53,0,0
2025-12-16 10:39:52,79.49,0,0
2025-12-16 10:40:52,79.41,0,0
2025-12-16 10:41:52,79.34,0,0
2025-12-16 10:42:52,79.1,0,0
2025-12-16 10:43:52,79.08,0,0
2025-12-16 10:44:52,79.09,0,0
2025-12-16 10:45:52,79.14,0,0
2025-12-16 10:46:52,79.19,0,0
2025-12-16 10:47:52,79.28,0,0
2025-12-16 10:48:52,79.29,0,0
2025-12-16 10:49:52,79.08,0,0
2025-12-16 10:50:52,78.66,0,0
2025-12-16 10:51:52,78.26,0,0
2025-12-16 10:52:52,78.14,0,0
2025-12-16 10:53:52,78.13,0,0
2025-12-16 10:54:52,77.91,0,0
2025-12-16 10:55:52,77.66,0,0
2025-12-16 10:56:52,77.36,0,0
2025-12-16 10:57:52,77.14,0,0
2025-12-16 10:58:52,77.01,0,0
2025-12-16 10:59:52,76.68,0,0
2025-12-16 11:00:52,76.62,0,0
2025-12-16 11:01:52,76.23,0,0
2025-12-16 11:02:52,76.22,0,0
2025-12-16 11:03:52,76.2,0,0
2025-12-16 11:04:52,75.9,0,0
2025-12-16 11:05:52,75.99,0,0
2025-12-16 11:06:52,75.84,0,0
2025-12-16 11:07:52,75.64,0,0
2025-12-16 11:08:52,75.37,0,0
2025-12-16 11:09:52,75.25,0,0
2025-12-16 11:10:52,74.92,0,0
2025-12-16 11:11:52,74.8,0,0
2025-12-16 11:12:52,74.84,0,0
2025-12-16 11:13:52,74.89,0,0
2025-12-16 11:14:52,74.64,0,0
2025-12-16 11:15:52,74.67,0,0
2025-12-16 11:16:52,74.32,0,0
2025-12-16 11:17:52,74.02,0,0
2025-12-16 11:18:52,73.8,0,0
2025-12-16 11:19:52,73.75,0,0
2025-12-16 11:20:52,73.64,0,0
2025-12-16 11:21:52,73.61,0,0
2025-12-16 11:22:52,73.65,0,0
2025-12-16 11:23:52,73.69,0,0
2025-12-16 11:24:52,73.53,0,0
2025-12-16 11:25:52,73.62,0,0
2025-12-16 11:26:52,73.26,0,0
2025-12-16 11:27:52,73.07,0,0
2025-12-16 11:28:52,72.93,0,0
2025-12-16 11:29:52,72.62,0,0
2025-12-16 11:30:52,72.24,0,0
2025-12-16 11:31:52,72.13,0,0
2025-12-16 11:32:52,71.68,0,0
2025-12-16 11:33:52,71.45,0,0
2025-12-16 11:34:52,71.41,0,0
2025-12-16 11:35:52,71.39,0,0
2025-12-16 11:36:52,71.38,0,0
2025-12-16 11:37:52,70.99,0,0
2025-12-16 11:38:52,70.61,0,0
2025-12-16 11:39:52,70.28,0,0
2025-12-16 11:40:52,70.17,0,0
2025-12-16 11:41:52,69.81,0,0
2025-12-16 11:42:52,69.88,0,0
2025-12-16 11:43:52,69.93,0,0
2025-12-16 11:44:52,69.53,0,0
2025-12-16 11:45:52,69.46,0,0
2025-12-16 11:46:52,69.25,0,0
2025-12-16 11:47:52,69.01,0,0
2025-12-16 11:48:52,68.98,0,0
2025-12-16 11:49:52,68.74,0,0
2025-12-16 11:50:52,68.5,0,0
2025-12-16 11:51:52,68.59,0,0
2025-12-16 11:52:52,68.62,0,0
2025-12-16 11:53:52,68.39,0,0
2025-12-16 11:54:52,68.3,0,0
2025-12-16 11:55:52,67.97,0,0
2025-12-16 11:56:52,67.57,0,0
2025-12-16 11:57:52,67.6,0,0
2025-12-16 11:58:52,67.27,0,0
2025-12-16 11:59:52,67.31,0,0
2025-12-16 12:00:52,66.91,0,0
2025-12-16 12:01:52,66.76,0,0
2025-12-16 12:02:52,66.34,0,0
2025-12-16 12:03:52,66.4,0,0
2025-12-16 12:04:52,66.21,0,0
2025-12-16 12:05:52,66.03,0,0
2025-12-16 12:06:52,66.01,0,0
2025-12-16 12:07:52,65.69,0,0
2025-12-16 12:08:52,65.4,0,0
2025-12-16 12:09:52,65.05,0,0
2025-12-16 12:10:52,65.0,0,0
2025-12-16 12:11:52,64.55,0,0
2025-12-16 12:12:52,64.24,0,0
2025-12-16 12:13:52,64.17,0,0
2025-12-16 12:14:52,64.11,0,0
2025-12-16 12:15:52,63.73,0,0
2025-12-16 12:16:52,63.71,0,0
2025-12-16 12:17:52,63.61,0,0
2025-12-16 12:18:52,63.43,0,0
2025-12-16 12:19:52,62.99,0,0
2025-12-16 12:20:52,62.91,0,0
2025-12-16 12:21:52,62.55,0,0
2025-12-16 12:22:52,62.42,0,0
2025-12-16 12:23:52,62.06,0,0
2025-12-16 12:24:52,62.14,0,0
2025-12-16 12:25:52,61.97,0,0
2025-12-16 12:26:52,61.87,0,0
2025-12-16 12:27:52,61.66,0,0
2025-12-16 12:28:52,61.54,0,0
2025-12-16 12:29:52,61.09,0,0
2025-12-16 12:30:52,61.15,0,0
2025-12-16 12:31:52,61.21,0,0
2025-12-16 12:32:52,60.75,0,0
2025-12-16 12:33:52,60.82,0,0
2025-12-16 12:34:52,60.38,0,0
2025-12-16 12:35:52,59.93,0,0
2025-12-16 12:36:52,59.73,0,0
2025-12-16 12:37:52,59.34,0,0
2025-12-16 12:38:52,59.17,0,0
2025-12-16 12:39:52,58.74,0,0
2025-12-16 12:40:52,58.59,0,0
2025-12-16 12:41:52,58.56,0,0
2025-12-16 12:42:52,58.3,0,0
2025-12-16 12:43:52,58.31,0,0
2025-12-16 12:44:52,57.91,0,0
2025-12-16 12:45:52,57.66,0,0
2025-12-16 12:46:52,57.63,0,0
2025-12-16 12:47:52,57.32,0,0
2025-12-16 12:48:52,57.1,0,0
2025-12-16 12:49:52,56.66,0,0
2025-12-16 12:50:52,56.59,0,0
2025-12-16 12:51:52,56.44,0,0
2025-12-16 12:52:52,56.15,0,0
2025-12-16 12:53:52,56.24,0,0
2025-12-16 12:54:52,56.26,0,0
2025-12-16 12:55:52,55.98,0,0
2025-12-16 12:56:52,55.92,0,0
2025-12-16 12:57:52,55.68,0,0
2025-12-16 12:58:52,55.74,0,0
2025-12-16 12:59:52,55.64,0,0
2025-12-16 13:00:52,55.71,0,0
2025-12-16 13:01:52,55.57,0,0
2025-12-16 13:02:52,55.64,0,0
2025-12-16 13:03:52,55.56,0,0
2025-12-16 13:04:52,55.25,0,0
2025-12-16 13:05:52,55.11,0,0
2025-12-16 13:06:52,54.97,0,0
2025-12-16 13:07:52,55.06,0,0
2025-12-16 13:08:52,55.09,0,0
2025-12-16 13:09:52,54.68,0,0
2025-12-16 13:10:52,54.44,0,0
2025-12-16 13:11:52,54.34,0,0
2025-12-16 13:12:52,54.05,0,0
2025-12-16 13:13:52,53.98,0,0
2025-12-16 13:14:52,54.0,0,0
2025-12-16 13:15:52,53.85,0,0
2025-12-16 13:16:52,53.42,0,0
2025-12-16 13:17:52,52.93,0,0
2025-12-16 13:18:52,52.6,0,0
2025-12-16 13:19:52,52.32,0,0
2025-12-16 13:20:52,52.16,0,0
2025-12-16 13:21:52,51.79,0,0
2025-12-16 13:22:52,51.33,0,0
2025-12-16 13:23:52,51.4,0,0
2025-12-16 13:24:52,51.02,0,0
2025-12-16 13:25:52,50.95,0,0
2025-12-16 13:26:52,50.76,0,0
2025-12-16 13:27:52,50.42,0,0
2025-12-16 13:28:52,50.47,0,0
2025-12-16 13:29:52,50.07,0,0
2025-12-16 13:30:52,49.57,0,0
2025-12-16 13:31:52,49.64,0,0
2025-12-16 13:32:52,49.53,0,0
2025-12-16 13:33:52,49.1,0,0
2025-12-16 13:34:52,48.62,0,0
2025-12-16 13:35:52,48.53,0,0
2025-12-16 13:36:52,48.33,0,0
2025-12-16 13:37:52,48.32,0,0
2025-12-16 13:38:52,48.34,0,0
2025-12-16 13:39:52,48.16,0,0
2025-12-16 13:40:52,48.02,0,0
2025-12-16 13:41:52,47.95,0,0
2025-12-16 13:42:52,47.97,0,0
2025-12-16 13:43:52,47.66,0,0
2025-12-16 13:44:52,47.31,0,0
2025-12-16 13:45:52,47.2,0,0
2025-12-16 13:46:52,46.74,0,0
2025-12-16 13:47:52,46.32,0,0
2025-12-16 13:48:52,45.86,0,0
2025-12-16 13:49:52,45.67,0,0
2025-12-16 13:50:52,45.53,0,0
2025-12-16 13:51:52,45.57,0,0
2025-12-16 13:52:52,45.24,0,0
2025-12-16 13:53:52,45.33,0,0
2025-12-16 13:54:52,45.1,0,0
2025-12-16 13:55:52,45.17,0,0
2025-12-16 13:56:52,45.13,0,0
2025-12-16 13:57:52,44.75,0,0
2025-12-16 13:58:52,44.58,0,0
2025-12-16 13:59:52,44.22,0,0
2025-12-16 14:00:52,43.95,0,0
2025-12-16 14:01:52,43.94,0,0
2025-12-16 14:02:52,43.57,0,0
2025-12-16 14:03:52,43.19,0,0
2025-12-16 14:04:52,43.1,0,0
2025-12-16 14:05:52,42.85,0,0
2025-12-16 14:06:52,42.68,0,0
2025-12-16 14:07:52,42.28,0,0
2025-12-16 14:08:52,41.83,0,0
2025-12-16 14:09:52,41.68,0,0
2025-12-16 14:10:52,41.77,0,0
2025-12-16 14:11:52,41.69,0,0
2025-12-16 14:12:52,41.62,0,0
2025-12-16 14:13:52,41.45,0,0
2025-12-16 14:14:52,40.97,0,0
2025-12-16 14:15:52,40.94,0,0
2025-12-16 14:16:52,40.85,0,0
2025-12-16 14:17:52,40.79,0,0
2025-12-16 14:18:52,40.51,0,0
2025-12-16 14:19:52,40.21,0,0
2025-12-16 14:20:52,39.89,0,0
2025-12-16 14:21:52,39.4,0,0
2025-12-16 14:22:52,39.43,0,0
2025-12-16 14:23:52,39.39,0,0
2025-12-16 14:24:52,39.19,0,0
2025-12-16 14:25:52,39.18,0,0
2025-12-16 14:26:52,38.73,0,0
2025-12-16 14:27:52,38.8,0,0
2025-12-16 14:28:52,38.36,0,0
2025-12-16 14:29:52,38.39,0,0
2025-12-16 14:30:52,38.06,0,0
2025-12-16 14:31:52,37.74,0,0
2025-12-16 14:32:52,37.6,0,0
2025-12-16 14:33:52,37.36,0,0
2025-12-16 14:34:52,37.39,0,0
2025-12-16 14:35:52,37.23,0,0
2025-12-16 14:36:52,37.32,0,0
2025-12-16 14:37:52,37.37,0,0
2025-12-16 14:38:52,36.9,0,0
2025-12-16 14:39:52,36.69,0,0
2025-12-16 14:40:52,36.78,0,0
2025-12-16 14:41:52,36.61,0,0
2025-12-16 14:42:52,36.25,0,0
2025-12-16 14:43:52,35.86,0,0
2025-12-16 14:44:52,35.56,0,0
2025-12-16 14:45:52,35.62,0,0
2025-12-16 14:46:52,35.52,0,0
2025-12-16 14:47:52,35.59,0,0
2025-12-16 14:48:52,35.41,0,0
2025-12-16 14:49:52,35.41,0,0
2025-12-16 14:50:52,34.96,0,0
2025-12-16 14:51:52,34.79,0,0
2025-12-16 14:52:52,34.82,0,0
2025-12-16 14:53:52,34.33,0,0
2025-12-16 14:54:52,34.08,0,0
2025-12-16 14:55:52,33.61,0,0
2025-12-16 14:56:52,33.59,0,0
2025-12-16 14:57:52,33.67,0,0
2025-12-16 14:58:52,33.5,0,0
2025-12-16 14:59:52,33.33,0,0
2025-12-16 15:00:52,33.35,0,0
2025-12-16 15:01:52,32.94,0,0
2025-12-16 15:02:52,33.01,0,0
2025-12-16 15:03:52,32.66,0,0
2025-12-16 15:04:52,32.5,0,0
2025-12-16 15:05:52,32.26,0,0
2025-12-16 15:06:52,32.13,0,0
2025-12-16 15:07:52,31.88,0,0
2025-12-16 15:08:52,31.59,0,0
2025-12-16 15:09:52,31.64,0,0
2025-12-16 15:10:52,31.35,0,0
2025-12-16 15:11:52,30.95,0,0
2025-12-16 15:12:52,30.55,0,0
2025-12-16 15:13:52,30.36,0,0
2025-12-16 15:14:52,29.94,0,0
2025-12-16 15:15:52,29.8,0,0
2025-12-16 15:16:52,29.65,0,0
2025-12-16 15:17:52,29.45,0,0
2025-12-16 15:18:52,29.53,0,0
2025-12-16 15:19:52,29.22,0,0
2025-12-16 15:20:52,28.92,0,0
2025-12-16 15:21:52,28.64,0,0
2025-12-16 15:22:52,28.71,0,0
2025-12-16 15:23:52,28.32,0,0
2025-12-16 15:24:52,28.23,0,0
2025-12-16 15:25:52,28.2,0,0
2025-12-16 15:26:52,27.89,0,0
2025-12-16 15:27:52,27.49,0,0
2025-12-16 15:28:52,27.01,0,0
2025-12-16 15:29:52,26.87,0,0
2025-12-16 15:30:52,26.65,0,0
2025-12-16 15:31:52,26.29,0,0
2025-12-16 15:32:52,25.98,0,0
2025-12-16 15:33:52,25.95,0,0
2025-12-16 15:34:52,25.66,0,0
2025-12-16 15:35:52,25.69,0,0
2025-12-16 15:36:52,25.71,0,0
2025-12-16 15:37:52,25.28,0,0
2025-12-16 15:38:52,25.11,0,0
2025-12-16 15:39:52,25.2,0,0
2025-12-16 15:40:52,25.28,0,0
2025-12-16 15:41:52,25.3,0,0
2025-12-16 15:42:52,25.34,0,0
2025-12-16 15:43:52,25.09,0,0
2025-12-16 15:44:52,24.72,0,0
2025-12-16 15:45:52,24.73,0,0
2025-12-16 15:46:52,24.4,0,0
2025-12-16 15:47:52,24.18,0,0
2025-12-16 15:48:52,24.01,0,0
2025-12-16 15:49:52,23.88,0,0
2025-12-16 15:50:52,23.92,0,0
2025-12-16 15:51:52,23.83,0,0
2025-12-16 15:52:52,23.61,0,0
2025-12-16 15:53:52,23.42,0,0
2025-12-16 15:54:52,23.36,0,0
2025-12-16 15:55:52,23.27,0,0
2025-12-16 15:56:52,23.3,0,0
2025-12-16 15:57:52,23.04,0,0
2025-12-16 15:58:52,22.65,0,0
2025-12-16 15:59:52,22.36,0,0
2025-12-16 16:00:52,22.2,0,0
2025-12-16 16:01:52,22.17,0,0
2025-12-16 16:02:52,22.07,0,0
2025-12-16 16:03:52,21.76,0,0
2025-12-16 16:04:52,21.31,0,0
2025-12-16 16:05:52,21.37,0,0
2025-12-16 16:06:52,21.07,0,0
2025-12-16 16:07:52,21.12,0,0
2025-12-16 16:08:52,20.74,0,0
2025-12-16 16:09:52,20.71,0,0
2025-12-16 16:10:52,20.66,0,0
2025-12-16 16:11:52,20.66,0,0
2025-12-16 16:12:52,20.58,0,0
2025-12-16 16:13:52,20.32,0,0
2025-12-16 16:14:52,20.21,0,0
2025-12-16 16:15:52,20.13,0,0
2025-12-16 16:16:52,19.87,0,0
2025-12-16 16:17:52,19.74,0,0
2025-12-16 16:18:52,19.62,0,0
2025-12-16 16:19:52,19.4,0,0
2025-12-16 16:20:52,19.0,0,0
2025-12-16 16:21:52,18.72,0,0
2025-12-16 16:22:52,18.52,0,0
2025-12-16 16:23:52,18.62,0,0
2025-12-16 16:24:52,18.22,0,0
2025-12-16 16:25:52,18.26,0,0
2025-12-16 16:26:52,18.13,0,0
2025-12-16 16:27:52,18.01,0,0
2025-12-16 16:28:52,18.0,0,0
2025-12-16 16:29:52,17.65,0,0
2025-12-16 16:30:52,17.41,0,0
2025-12-16 16:31:52,17.0,0,0
2025-12-16 16:32:52,16.65,0,0
2025-12-16 16:33:52,16.52,0,0
2025-12-16 16:34:52,16.08,0,0
2025-12-16 16:35:52,15.88,0,0
2025-12-16 16:36:52,15.69,0,0
2025-12-16 16:37:52,15.51,0,0
2025-12-16 16:38:52,15.33,0,0
2025-12-16 16:39:52,15.19,0,0
2025-12-16 16:40:52,14.77,0,0
2025-12-16 16:41:52,14.54,0,0
2025-12-16 16:42:52,14.64,0,0
2025-12-16 16:43:52,14.43,0,0
2025-12-16 16:44:52,14.34,0,0
2025-12-16 16:45:52,14.19,0,0
2025-12-16 16:46:52,13.79,0,0
2025-12-16 16:47:52,13.76,0,0
2025-12-16 16:48:52,13.28,0,0
2025-12-16 16:49:52,12.93,0,0
2025-12-16 16:50:52,12.8,0,0
2025-12-16 16:51:52,12.81,0,0
2025-12-16 16:52:52,12.76,0,0
2025-12-16 16:53:52,12.31,0,0
2025-12-16 16:54:52,12.31,0,0
2025-12-16 16:55:52,12.31,0,0
2025-12-16 16:56:52,11.98,0,0
2025-12-16 16:57:52,11.6,0,0
2025-12-16 16:58:52,11.53,0,0
2025-12-16 16:59:52,11.22,0,0
2025-12-16 17:00:52,10.98,0,0
2025-12-16 17:01:52,10.59,0,0
2025-12-16 17:02:52,10.31,0,0
2025-12-16 17:03:52,90.0,0,0
2025-12-16 17:04:52,90.08,0,0
2025-12-16 17:05:52,90.15,0,0
2025-12-16 17:06:52,90.19,0,0
2025-12-16 17:07:52,90.08,0,0
2025-12-16 17:08:52,90.1,0,0
2025-12-16 17:09:52,89.99,0,0
2025-12-16 17:10:52,90.07,0,0
2025-12-16 17:11:52,90.09,0,0
2025-12-16 17:12:52,90.03,0,0
2025-12-16 17:13:52,89.54,0,0
2025-12-16 17:14:52,89.27,0,0
2025-12-16 17:15:52,88.94,0,0
2025-12-16 17:16:52,88.5,0,0
2025-12-16 17:17:52,88.33,0,0
2025-12-16 17:18:52,87.88,0,0
2025-12-16 17:19:52,87.66,0,0
2025-12-16 17:20:52,87.42,0,0
